Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,76,0,0,,0.0,2017-08-31,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/bxxpksbwpvojvycjvdxq.png,Ovosonico,PC,https://images.igdb.com/igdb/image/upload/t_original/co1q7s.png,505 Games,,Collection,"A deep, interactive adventure about love and loss, beautifully depicted and offering an intense cinematic experience. What would you do to save the one you love?",Last Day of June
0,0,0,0,,0.0,2011-04-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/hen5abdwo3hslwvz4dcv.png,,PC,https://images.igdb.com/igdb/image/upload/t_original/co1q66.png,Paradox Interactive,,Collection,"Just UpdatedNew content just added to Majesty 2 Collection:
												2 New Classes (Ice Mage, Assassin)
												6 Spells
												9 Abilities
												8 Missions
												6 Weapon Upgrades
												
About the GameIn the world of Majesty, you are the ruler of the Kingdom. Your rule is not absolute, however, as you face subjects that are independent and stubborn. They will need a great deal of persuasion before they carry out your wishes...
						Includes all Majesty 2 content:
						Majesty 2
						Kingmaker expansion
						Battles of Ardania expansion
						Monster Kingdom expansion
						The Kingmaker game editor enables players to create their own missions. Also included is every item, quest, unit and building previously only available for purchase using the in-game store. This additional content includes new spells, weapons, units, heroes, buildings, quests and more.
						Main Features:						Real-time strategy with indirect control – your heroes have a will of their own
						Build the ultimate fantasy kingdom and experience an engaging world, but beware: monsters are waiting to lay siege to your domain 
						Defend your realm with noble warriors, spell-wielding wizards, or wild barbarians 
						Multiplayer for up to 4 players over LAN",Majesty 2 Collection
0,0,0,0,,0.0,2017-01-17,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/gbkyxjl60zmus68czjpi.png,Jumpsuit Entertainment,PC,https://images.igdb.com/igdb/image/upload/t_original/co1odk.png,WhisperGames,,Collection,"She Remembered Caterpillars is a fungipunk fantasy about love, loss, and holding on, told in the format of a colour-based puzzle game. A tale as the bond between parent and child, this lush and bewildering title will have players testing their wits against a variety of challenges, some devious, and others outright nefarious, but all beautiful and very, very strange.",She Remembered Caterpillars
0,0,0,0,,0.0,2017-09-14,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/tidwhkplnwdvuupso9ri.png,David Wehle,PC,https://images.igdb.com/igdb/image/upload/t_original/co1jy1.png,David Wehle,,Collection,"A beautiful, 3rd-person exploration game centered around two parallel stories: a fox trying to find her missing family, and a young couple dealing with a tragedy in their own. Uncover artifacts from the young couple's life as they too become intertwined in the fox's journey towards The First Tree.",The First Tree
0,71,0,0,,0.0,2012-12-17,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sciybu.png,Sonic Team,PC,https://images.igdb.com/igdb/image/upload/t_original/co5azo.png,Sega,,Collection,"This version of Nights Into Dreams is a port of the Saturn version with identical gameplay, but also incorporates the levels included in Christmas Nights into Dreams as a bonus. It also contains the feature from that version where the characters wearing special seasonal clothing during certain holidays. The game offers two graphics modes: a remake mode with updated graphics and a classic SEGA Saturn graphics mode.",Nights Into Dreams
0,70,0,0,,0.0,2013-12-04,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nhdd8gsmeyopnlpinruh.png,Revolution Software,PC,https://images.igdb.com/igdb/image/upload/t_original/co2mn5.png,Ravenscourt,,Collection,"Broken Sword 5: The Serpent's Curse is a classical point & click adventure. It abandons 3D graphics and direct control which were used in the two predecessors and returns to the style of the first two games. The only major technical differences are a higher resolution and that the characters are modelled instead of drawn. The game uses an intelligent mouse cursor: a right click on a hotspot results in looking at the item and a left click triggers an item-specific action. Of course this is the main ingredient of the puzzles: collecting items and using them on other items in order to solve problems. On some occasions there are also logic puzzles from a zoomed-in view on an object, e.g. connecting cables of an engine in order to repair the car's horn. Another important part of the game are conversations with the various characters, some of them known from previous instalments. During the course of the game the controlled character switches between George and Nico. A help function supports players who are stuck.",Broken Sword 5: The Serpent's Curse
0,87,0,0,,0.0,2012-10-18,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc98ys.png,SCS Software,PC,https://images.igdb.com/igdb/image/upload/t_original/co258w.png,SCS Software,,Collection,"Euro Truck Simulator 2 is a vehicle simulation game and a direct sequel to the 2008 game Euro Truck Simulator. Travel across Europe as king of the road, a trucker who delivers important cargo across impressive distances! With dozens of cities to explore from the UK, Belgium, Germany, Italy, the Netherlands, Poland, and many more, your endurance, skill and speed will all be pushed to their limits. If you’ve got what it takes to be part of an elite trucking force, get behind the wheel and prove it!",Euro Truck Simulator 2
0,80,0,0,,0.0,2007-10-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/aalbjddhc34qjnfrgyc2.png,SimBin,PC,https://images.igdb.com/igdb/image/upload/t_original/co1u2a.png,SimBin,,Collection,"RACE 07 - The Official WTCC Game features the full FIA WTCC season of 2007 including all cars and tracks, as well as several new support classes and tracks from all over the world. The game also features the full WTCC season of 2006 which was included in the games predecessor RACE - The WTCC Game, released in 2006 on PC. 
For the first time ever SimBin is also presenting single seater action with Formula cars. Race with the incredibly fast Formula 3000, Formula BMW and in addition also the Radical sports cars with the models SR3 and SR4. 
To support these new race classes the player will be offered the choice between one- or two-race-format. The highly detailed damage system is also adapted to give the Formula cars the vulnerability they have in real life. 
RACE 07 comes with a score of new tracks and added track variations including several new city tracks, alternate track layouts and reversed track option. Several new community oriented features, game modes and online functionalities will also be announced later. 
All in all, RACE 07 features more than 300 cars in 9 different classes on 32 real life racing tracks and city circuits from all over the world.",Race 07
0,0,0,0,,0.0,2012-11-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scfwbs.png,Sonic Team USA,PC,https://images.igdb.com/igdb/image/upload/t_original/co5agh.png,Sega,,Collection,"Sonic Adventure 2, even though it has the same name, it is actually a remaster for the original Sonic Adventure 2, with updated graphics and the assets from Sonic Adventure 2: Battle.",Sonic Adventure 2
0,78,0,0,,0.0,2015-01-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/azrk1nu49s6o75bb962n.png,DON'T NOD,PC,https://images.igdb.com/igdb/image/upload/t_original/co1r8e.png,Square Enix,,Collection,"Life is Strange is a five part episodic game that sets out to revolutionize story based choice and consequence games by allowing the player to rewind time and affect the past, present and future.",Life is Strange
0,0,0,0,,0.0,2018-12-17,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc5t1n.png,Ninja Kiwi,PC,https://images.igdb.com/igdb/image/upload/t_original/co1n4k.png,Ninja Kiwi,,Collection,"The Bloons are back and better than ever! Craft your perfect defense from a combination of awesome monkey towers, upgrades, Heroes, and activated abilities, then pop every last Bloon that comes your way!",Bloons TD 6
0,67,0,0,,0.0,2001-10-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ttwfneixxkt6s40m4ygj.png,Cavia,PC,https://images.igdb.com/igdb/image/upload/t_original/co40xx.png,Sega,,Collection,"Explore the exciting sport of Bass fishing! Based on the Dreamcast hit, motor out to eight different fishing locations to catch the biggest and baddest Bass possible! Choose between fourteen different lures, and compete in four tournaments. Start off as an amateur, and work your way up to the pros in the Masters Classic tournament. Get hooked!",Sega Bass Fishing
0,90,0,0,,0.0,2004-11-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mqwk9zuo1edj2wbmjf98.png,Valve,PC,https://images.igdb.com/igdb/image/upload/t_original/co1txv.png,Valve,,Collection,"Counter-Strike: Source blends Counter-Strike's award-winning teamplay action with the advanced technology of Source technology. Featuring state of the art graphics, all new sounds, and introducing physics, Counter-Strike: Source is a must-have for every action gamer.",Counter-Strike: Source
0,93,0,0,,0.0,2005-06-07,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sojdbdt93e06wojplpsj.png,Rockstar North,PC,https://images.igdb.com/igdb/image/upload/t_original/co2lb9.png,Take-Two Interactive,,Collection,"Returning after his mother's murder to the semi-fictional city of Los Santos (based on Los Angeles), Carl Johnson, a former gang banger, must take back the streets for his family and friends by gaining respect and once again gaining control over the streets. However, a story filled with crime, lies and corruption will lead him to trudge the entire state of San Andreas (based on California and Nevada) to rebuild his life.",Grand Theft Auto: San Andreas
0,0,0,0,,0.0,2006-05-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/dsbqagmvusalb1kdnlrv.png,Valve,PC,https://images.igdb.com/igdb/image/upload/t_original/co1qrf.png,Valve,,Collection,"Half-Life Deathmatch: Source is a recreation of the first multiplayer game set in the Half-Life universe. Features all the classic weapons and most-played maps, now running on the Source engine.",Half-Life Deathmatch: Source
0,0,0,0,,0.0,2017-03-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/if0d5yt6fg4xyx49romc.png,,PC,https://images.igdb.com/igdb/image/upload/t_original/co23nh.png,Plug In Digital,,Collection,"Cyberline Racing combines action packed shooting with adrenaline pumped races, delivering an explosive experience. Load your car with guns and put your driving skills to the ultimate test as you dodge missiles, destroy enemy cars, and race to the top of the online rankings!",Cyberline Racing
0,84,0,0,,0.0,2013-03-04,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/lq9a31uqkexzf1gpclti.png,Crystal Dynamics,PC,https://images.igdb.com/igdb/image/upload/t_original/co1rbu.png,Square Enix,,Collection,"Tomb Raider explores the intense and gritty origin story of Lara Croft and her ascent from a young woman to a hardened survivor. Armed only with raw instincts and the ability to push beyond the limits of human endurance, Lara must fight to unravel the dark history of a forgotten island to escape its relentless hold.",Tomb Raider
0,70,0,0,,0.0,2012-07-05,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/rxhcothf2yok3l91uqca.png,Robot Entertainment,PC,https://images.igdb.com/igdb/image/upload/t_original/co6hj1.png,Robot Entertainment,,Collection,"Test your skills in this light-hearted battle between friends! Heroic teams have gathered to engage in friendly contests on the Academy playfields. Will your team emerge triumphant?

Enter a world of swords and magic, and challenge friends old and new to a contest of tactics and skill. From the human Council to the mysterious Dark Elves, every team needs a fearless captain to lead them to victory. Only those that leverage their team’s strengths and capitalize on their opponent’s weaknesses will protect their crystal and win the day. The Academy extends a warm welcome to all – whether they’re already heroes, or simply heroes in training.",Hero Academy
0,65,0,0,,0.0,2019-02-13,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/zhqloj4sgbx0iaajwsro.png,Blackmill Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co2c7p.png,Blackmill Games,,Collection,Tannenberg takes the 1914-1918 WW1 Game Series to the Eastern Front. Warfare on the border of the Russian Empire is a tense battle for survival – can your squad weather the storm of battle?,Tannenberg
0,65,0,0,,0.0,2012-11-19,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/hiwomwo4hw2es0ol2eia.png,Tomorrow Corporation,PC,https://images.igdb.com/igdb/image/upload/t_original/co253v.png,Experimental Gameplay,,Collection,"Congratulations on your new Little Inferno Entertainment Fireplace! Throw your toys into your fire, and play with them as they burn. Stay warm in there. It's getting cold outside! Burn flaming logs, screaming robots, credit cards, batteries, exploding fish, unstable nuclear devices, and tiny galaxies. An adventure that takes place almost entirely in front of a fireplace - about looking up up up out of the chimney, and the cold world just on the other side of the wall.",Little Inferno
0,80,0,0,,0.0,2013-04-30,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/pwozgv6roug1icdqih5y.png,Owlchemy Labs,PC,https://images.igdb.com/igdb/image/upload/t_original/co23vk.png,Owlchemy Labs,,Collection,"A tree killed his granny and now he is out for revenge. Meet Jack Lumber, the supernatural lumberjack who hates trees, loves animals, and hates trees. Did we say that twice? The guy really hates trees, and boy does he have an axe to grind.

Use the supernatural powers of Jack Lumber to massacre the forest in this time-warping, line-drawing, log-slicing, pun-filled lumberjacking mashup! Bust out your flannel to muster the strength and burlyness to solve the skill and logic puzzles (flannel not actually required).

Fight the forest and make Granny proud! Eff trees!",Jack Lumber
0,85,0,0,,0.0,2009-02-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/vvhljgcrpoywilxo1jvx.png,Criterion Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co28fc.png,Electronic Arts,,Collection,"Burnout Paradise The Ultimate Box brings together the best console racing game of 2008, Burnout Paradise, with a host of great new content including motorbikes and exciting new online modes and challenges.

PC owners can look forward to spectacular visuals, incredible high speed racing, outrageous bone jarring crashes and a lifetime's worth of fun and challenging online modes for up to 8 players to enjoy.

Players can also keep up to date with all the latest news and developments through the new Criterion Games Network and get the latest new game updates from the in game Burnout Store.",Burnout Paradise: The Ultimate Box
0,83,0,0,,0.0,2019-09-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/pg8nr1woss0timdwtee8.png,Toys for Bob,PC,https://images.igdb.com/igdb/image/upload/t_original/co1tjo.png,Activision,,Collection,"Spyro Reignited Trilogy is a collection of remasters of the first three games in the Spyro series: Spyro the Dragon (1998), Ripto's Rage! (1999), and Year of the Dragon (2000).",Spyro Reignited Trilogy
0,91,0,0,,0.0,2004-11-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mpphkihhk8yh9m2zaafd.png,Valve,PC,https://images.igdb.com/igdb/image/upload/t_original/co1nmw.png,Sierra Entertainment,,Collection,"1998. HALF-LIFE sends a shock through the game industry with its combination of pounding action and continuous, immersive storytelling.

NOW. By taking the suspense, challenge and visceral charge of the original, and adding startling new realism and responsiveness, Half-Life 2 opens the door to a world where the player's presence affects everything around them, from the physical environment to the behaviors even the emotions of both friends and enemies.",Half-Life 2
0,85,0,0,,0.0,2010-03-23,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mmbloztoprcx0u7z2mtj.png,Avalanche Studios,PC,https://images.igdb.com/igdb/image/upload/t_original/co1qri.png,Eidos Interactive,,Collection,"In a lawless open-world paradise, use whatever means necessary to achieve your objective. Use land, sea and air to your advantage and use a wide range of weaponry to cause as much chaos as possible.",Just Cause 2
0,90,0,0,,0.0,2008-02-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/l7xmouinp5fyefkldqi3.png,Dylan Fitterer,PC,https://images.igdb.com/igdb/image/upload/t_original/co1ud3.png,,,Collection,"Audiosurf is a puzzle/rhythm hybrid game created by Invisible Handlebar, a personal company created by Dylan Fitterer. It's track-like stages visually mimic the music the player chooses, while the player races across several lanes collecting colored blocks that appear in sync with the music. The music used in the game is chosen from the user's own library, from almost any DRM-free format, as well as standard redbook CDs; in addition, Audiosurf includes the entire soundtrack to The Orange Box as part of the download.",Audiosurf
0,0,0,0,,0.0,2009-06-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xkl9ontqsshj51dmvhpu.png,Dovetail Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co1yih.png,Dovetail Games,,Collection,"Train Simulator fully immerses you in a World of trains, transporting you to a place where you decide what to do, where and when. Experience the challenge of mastering a wide variety of different locos and learning the routes in every direction. Unlock your creative potential using powerful tools to create your very own routes and scenarios and enjoy your collection from the perspective of the driver, passenger or railfan. Whatever you love about trains, Train Simulator has it covered.

The core game has received an update every year since release, including major new versions; RailWorks 2: Train Simulator, RailWorks 3: Train Simulator 2012, Train Simulator 2013, Train Simulator 2014... and go one.",Train Simulator
0,78,0,0,,0.0,2018-06-29,,44.88111111111111,23.01527777777778,14.977222222222222,https://images.igdb.com/igdb/image/upload/t_original/eowe31243hyvihdvrtzl.png,Vicarious Visions,Switch,https://images.igdb.com/igdb/image/upload/t_original/co1v62.png,Activision,,C Play Later,"Crash Bandicoot N. Sane Trilogy is a remastered version, of the original 3 games (Crash Bandicoot, Crash Bandicoot 2: Cortex Strikes Back, and Crash Bandicoot 3: Warped) with enhanced features applied to each game.",Crash Bandicoot N. Sane Trilogy
0,80,0,0,,0.0,2007-10-10,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/x7pzfljardlljvtqcgv4.png,Valve,PC,https://images.igdb.com/igdb/image/upload/t_original/co1x7d.png,Valve,,Collection,"Waking up in a seemingly empty laboratory, the player is made to complete various physics-based puzzle challenges through numerous test chambers in order to test out the new Aperture Science Handheld Portal Device, without an explanation as to how, why or by whom.",Portal
0,85,0,0,,0.0,2002-05-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/oa1aojyglfomtmei2bnz.png,Bethesda Game Studios,PC,https://images.igdb.com/igdb/image/upload/t_original/co2knd.png,ZeniMax Media,,Collection,"First-person WRPG and third mainline entry in the Elder Scrolls franchise in which the player arrives in the island of Vvardenfell, an exotic land plagued by disease-carrying storms and ruled by a godly Tribunal, in the Morrowind province of Tamriel, and takes part in the prophecy foretelling the second coming of Nerevar, who will supposedly save Morrowind from malicious clans both within and outside Vvardenfell.",The Elder Scrolls III: Morrowind
0,74,0,0,,0.0,2015-09-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mo3cvps8hcqjtyq39zrk.png,Flazm,PC,https://images.igdb.com/igdb/image/upload/t_original/co2h15.png,Flazm,,Collection,"Build railways, manage traffic and stay accident-free! Play in Europe, America, Japan and USSR in the period from 1830 to 2020. Complete the story mode from the Gold Rush of 1849 to the first manned spaceflight, and then explore the random mode. Management. Construction. Trains. Welcome to Train Valley!",Train Valley
0,72,0,0,,0.0,2010-08-24,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xtmuuthx1emzj6qqscal.png,2K Czech,PC,https://images.igdb.com/igdb/image/upload/t_original/co2n13.png,2K Games,,Collection,"The storyline for Mafia II is a gritty drama and chronicles the rise of Vito Scaletta, the son of Sicilian immigrants. As the game progresses, Vito joins the Falcone crime family and becomes ""a made man"" along with his best friend Joe Barbaro.",Mafia II
0,95,0,0,,0.0,2002-05-20,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sch5km.png,DMA Design,PC,https://images.igdb.com/igdb/image/upload/t_original/co2lb8.png,Rockstar Games,,Collection,"Featuring a fully 3-D living city, a combination of narrative driven and non-linear gameplay and a completely open environment, Grand Theft Auto III represents a huge leap forward in interactive entertainment. For the first time, players are put at the heart of their very own gangster movie, and let loose in a fully-realised 3 dimensional city, in which anything can happen and probably will.

With a cast of hundreds, 50 plus vehicles, ranging from sports cars to ice cream trucks and from boats to buses, 3 hours of music, including opera, reggae, house, drum and bass, pop and disco, a huge array of street ready weapons and some of the seediest characters in video game history, Grand Theft Auto 3 is a sprawling epic which will show you that sometimes, crime can pay and sometimes it can pay you back. Available now for PlayStation2, Xbox, PC and Macintosh.",Grand Theft Auto III
0,0,0,0,,0.0,2011-03-04,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/edme64x6i3kizqhfws3t.png,United Game Artists,PC,https://images.igdb.com/igdb/image/upload/t_original/co1mw1.png,Sega,,Collection,"Hey there, SpaceCats – meet Ulala, the grooviest reporter in the galaxy! She’s got attitude, and she’s got moves. Help her get the scoop on an unidentified Dance Troupe that has captured thousands of people and is forcing them to dance!",Space Channel 5: Part 2
0,85,0,0,,0.0,2008-10-21,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/inexpbkvkno0mj5jirxx.png,Ubisoft Montreal,PC,https://images.igdb.com/igdb/image/upload/t_original/co1vpo.png,,,Collection,"A civil war has swept through the country and you're caught in the middle of it. Track down the person at the forefront of the fighting, a ruthless arms dealer known only as ""The Jackal"". As you undertake deadly missions and form fragile alliances with conflicting rebel groups, one thing becomes clear - the Jackal is hunting you too.",Far Cry 2
0,0,0,0,,0.0,2017-12-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/v9jhs8kafnatftzo0tg1.png,Slug Disco,PC,https://images.igdb.com/igdb/image/upload/t_original/co24rb.png,Slug Disco,,Collection,"Lead your Ant Colony to Dominance!

Empires of the Undergrowth is an ant colony management game, in a fast-paced real-time strategy style. The player excavates their nest underground, constructing tunnels and chambers to store food and raise brood. On the surface, the ants claim territory, gather resources, overwhelm fearsome arachnids and clash with other colonies. Nest design, army size, composition and attack timing are key to securing victory.

Missions are narrated from the perspective of a documentary film maker studying the ants, who offers intelligent insight into the goings-on of the colony and the undergrowth beyond. The primary game mode in early access is Formicarium, where you take ownership of a home colony of unique DNA-harvesting ants as they work to assimilate the desirable traits of their foes. You can upgrade them by playing one-off missions, sometimes with your home colony and sometimes with other ant species.",Empires of the Undergrowth
0,81,0,0,,0.0,2014-10-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/iuzxwzy9osqcjglv3oo9.png,Square Enix,PC,https://images.igdb.com/igdb/image/upload/t_original/co2ukg.png,Square Enix,,Wanted,"As a deepening crisis threatens to plunge the floating world of Cocoon into chaos, a band of unsuspecting strangers find themselves branded enemies of the state. With the panicking population baying for their blood, and the military all too happy to oblige, they have no choice but to run for their lives. Join them on a desperate quest to challenge the forces controlling their fate, and prevent untold destruction.

Featuring an unforgettable storyline, a battle system blending action and strategy, cutting-edge visuals and awe-inspiring cinematic sequences, FINAL FANTASY XIII delivers the next step in the evolution of gaming.",Final Fantasy XIII
0,0,0,0,,0.0,2023-12-31,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/schqit.png,Jesse Makkonen,PC,https://images.igdb.com/igdb/image/upload/t_original/co571i.png,Gamera Games,,Wanted,"Afterdream is a 2D psychological horror adventure game.

Navigate the obscure location populated by ghosts, and collect items to solve puzzles as you move further through the intriguing story. Look through the lens of your strange camera and photograph highlighted objects to interact with them.",Afterdream
6,80,0,0,,0.0,2018-08-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mrutpxesdu9k7soeivx6.png,Ben Esposito,PC,https://images.igdb.com/igdb/image/upload/t_original/co1qv8.png,Annapurna Interactive,,Collection,"Donut County is a story-based physics puzzle game where you play as an ever-growing hole in the ground. Meet cute characters, steal their trash, and throw them in a hole.",Donut County
0,80,0,0,,0.0,,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc9dfm.png,Cold Symmetry,,https://images.igdb.com/igdb/image/upload/t_original/co2yhh.png,Playstack,,Collection,"Mortal shell is a ruthless and deep action-RPG that tests your sanity and resilience in a shattered world. As the remains of humanity wither and rot, zealous foes fester in the ruins. They spare no mercy, with survival demanding superior awareness, precision and instincts. Track down hidden sanctums of devout followers and discover your true purpose. Possess Lost warriors the Lost remains of defeated warriors are yours to discover. Awaken these Mortal shells, occupy their bodies and significantly open your understanding to diverse masteries of combat. Face formidable foes your path is guarded by adversaries, devoted to inscrutable gods. Behold creatures both pitiable and grotesque and muster your courage and face them down. Iron sharpens Iron combat is strategic, deliberate, and unforgiving. Commit your sword only when an opportunity opens.",Mortal Shell: Enhanced Edition
2,84,0,0,,0.0,2020-11-20,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc5mbr.png,MONKEYCRAFT Co. Ltd,XONE,https://images.igdb.com/igdb/image/upload/t_original/co25sm.png,Bandai Namco Entertainment,,Collection,"When the King of All Cosmos accidentally destroys all the stars in the sky, he orders you, his pint-sized princely son, to put the twinkle back in the heavens above. Join the King and Prince of Cosmos on their wacky adventure to restore the stars at home or on the go – now in full HD!",Katamari Damacy Reroll
0,88,0,0,,0.0,2022-01-12,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8ky2.png,Capcom Development Division 2,PC,https://images.igdb.com/igdb/image/upload/t_original/co3uzk.png,Capcom,,Collection,"Rise to the challenge and join the hunt! In Monster Hunter Rise, the latest installment in the award-winning and top-selling Monster Hunter series, you’ll become a hunter, explore brand new maps and use a variety of weapons to take down fearsome monsters as part of an all-new storyline.",Monster Hunter Rise
0,77,0,0,,0.0,2019-08-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/iey06e89dqp3jcm1kzgy.png,Bugbear Entertainment,XONE,https://images.igdb.com/igdb/image/upload/t_original/co3vof.png,THQ Nordic,,Collection,"Wreckfest is a demolition derby themed racing game with soft-body damage modeling, sophisticated driving dynamics and in-depth vehicle upgrading, featuring both demolition derbies and more traditional track races. It’s all about fun, breakneck racing and over-the-top crashes.",Wreckfest
0,80,0,0,,0.0,2006-12-07,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/vfyy49mvh6vskugeiwfg.png,Mistwalker,X360,https://images.igdb.com/igdb/image/upload/t_original/co1qad.png,Microsoft Game Studios,,Collection,"""Hironobu Sakaguchi, the Father of the Final Fantasy series, and Artoon present the world of Blue Dragon on Xbox 360. Featuring the character design of Akira Toriyama, the Father of ""Dragon Ball Z"", and music by Nobuo Uematsu, the composer for Final Fantasy, Blue Dragon is an epic role-playing game (RPG) centered on five youngsters who possess miraculous strength and magical power to control shadow creatures that mirror the actions of their masters.""

Blue Dragon follows the story of five friends (Shu, Jiro, Kluke, Zola, and Marumaro) as they travel across the world to confront Nene, the evil ruler of the Grand Kingdom. The setting inspired separate anime and manga adaptations, although these follow the story to different degrees and feature a different cast of characters. The game follows a traditional role-playing design, based around exploration and turn-based combat.

The gameplay of Blue Dragon uses turn-based gameplay elements seen in older Japanese role-playing video games. The game world contains two major types of areas: towns, in which the player can rest and purchase items, and dungeon-like areas, with numerous foes to be defeated.",Blue Dragon
0,85,0,0,,0.0,2019-10-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc5r8b.png,Obsidian Entertainment,XONE,https://images.igdb.com/igdb/image/upload/t_original/co2eew.png,Private Division,,Collection,"The Outer Worlds is a new single-player sci-fi RPG from Obsidian Entertainment and Private Division. As you explore the furthest reaches of space and encounter a host of factions all vying for power, who you decide to become will determine the fate of everyone in Halcyon. In the corporate equation for the colony, you are the unplanned variable.",The Outer Worlds
0,90,0,0,,0.0,2018-10-02,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8fvc.png,Playground Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co2e1a.png,Xbox Game Studios,,Collection,"Dynamic seasons change everything at the world’s greatest automotive festival. Go it alone or team up with others to explore beautiful and historic Britain in a shared open world. Collect, modify and drive over 450 cars. Race, stunt, create and explore – choose your own path to become a Horizon Superstar.",Forza Horizon 4
0,76,0,0,,0.0,2021-03-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/paziprfetq1rld7dqc0s.png,Feral Cat Den,XONE,https://images.igdb.com/igdb/image/upload/t_original/co2y2b.png,Fellow Traveller,,Collection,"A noir adventure spanning time and space.
You play as No Man, a watch peddler caught in a love triangle with other cosmic beings, Miss Mass and Golden Boy. When your affair turns into a bitter confrontation, you will witness a gunshot fired by a jealous god—otherwise known as The Big Bang. Jump into the expanding universe and search for a way to prevent or destroy creation and save your love.",Genesis Noir
5,84,0,0,,0.0,2010-09-08,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/scke5y.png,PopCap Games,X360,https://images.igdb.com/igdb/image/upload/t_original/co69id.png,PopCap Games,,Collection,"Zombies are invading your home, and the only defense is your arsenal of plants! Armed with an alien nursery-worth of zombie-zapping plants like peashooters and cherry bombs, you'll need to think fast and plant faster to stop dozens of types of zombies dead in their tracks.",Plants vs. Zombies
